1493314731.0826	-1
1493314733.1328	-1.1
1493314735.1895	-1.2000000000000002
1493314737.253	-1.1
1493314739.3079	-1.2000000000000002
1493314741.366	-1.2000000000000002
1493314743.4361	-1.1
1493314745.4973	-1.2000000000000002
1493314747.5475	-1.1
1493314749.601	-1.0
1493314751.6525	-0.9
1493314753.7025	-0.9
1493314755.7576	-0.9
1493314757.8123	-0.9
1493314759.8685	-0.9
1493314761.9267	-0.8
1493314769.7039	-0.8
1493314771.7602	-0.7000000000000001
1493314773.8148	-0.8
1493314775.8782	-0.9
1493314777.9421	-0.8
1493315111.6023	-0.9
1493315113.6534	-0.9
1493315115.7129	-1.0
1493315117.7821	-0.9
1493315119.8377	-0.9
1493315121.8999	-0.8
1493315123.9516	-0.8
1493315126.0023	-0.8
1493315128.0542	-0.8
1493487384.5538	-0.9
1493487386.6152	-0.8
1493487388.6813	-0.7000000000000001
1493487390.7497	-0.7000000000000001
1493487392.8191	-0.7000000000000001
1493487394.8867	-0.7000000000000001
1493487396.9527	-0.8
1493487399.0196	-0.8
1493487401.0797	-0.9
1493487403.1426	-0.9
1493487405.2086	-1.0
1493487407.2787	-1.0
1493487409.346	-1.1
1493487411.4121	-1.1
1493487413.4749	-1.1
1493487415.5435	-1.2000000000000002
1493487417.6139	-1.3000000000000003
1493487419.6845	-1.2000000000000002
1493487421.7565	-1.2000000000000002
1493487423.8248	-1.1
1493487425.8965	-1.1
1493487427.9677	-1.1
1493487430.0323	-1.1
1493487432.0938	-1.2000000000000002
1493487434.1591	-1.1
1493487436.2221	-1.1
1493487438.2886	-1.1
1493487440.357	-1.2000000000000002
1493487442.4237	-1.3000000000000003
1493487444.4882	-1.3000000000000003
1493487446.5553	-1.4000000000000004
1493487448.6192	-1.3000000000000003
1493487450.681	-1.4000000000000004
1493487452.747	-1.5000000000000004
1493487454.8041	-1.5000000000000004
1493487456.8703	-1.5000000000000004
1493487458.935	-1.4000000000000004
1493487461.007	-1.3000000000000003
1493487463.0794	-1.4000000000000004
1493487465.144	-1.4000000000000004
1493487467.2051	-1.5000000000000004
1493487469.2638	-1.4000000000000004
1493487471.326	-1.3000000000000003
1493487473.3892	-1.2000000000000002
1493487475.4552	-1.2000000000000002
1493487477.524	-1.3000000000000003
1493487479.5916	-1.3000000000000003
1493487481.6611	-1.3000000000000003
1493487483.7219	-1.2000000000000002
1493487485.7843	-1.3000000000000003
1493487487.8459	-1.2000000000000002
1493487489.913	-1.2000000000000002
1493487491.9822	-1.2000000000000002
1493487494.0484	-1.1
1493487496.1153	-1.0
1493487498.1842	-0.9
1493487500.246	-1.0
1493487502.3096	-0.9
1493487504.3714	-0.8
1493487506.4386	-0.8
1493487508.512	-0.8
1493487510.5774	-0.8
1493487512.6456	-0.9
1493487514.7145	-1.0
1493487516.7818	-0.9
1493487518.8381	-1.0
1493487520.8998	-1.0
1493487522.9646	-0.9
1493487525.0254	-0.9
1493487548.1692	-0.8
1493487550.237	-0.7000000000000001
1493487552.3071	-0.7000000000000001
1493487554.3801	-0.8
1493487556.4431	-0.8
1493487558.5071	-0.9
1493487560.5773	-0.9
1493487562.6446	-0.8
1493487564.7117	-0.7000000000000001
1493487566.7767	-0.7000000000000001
1493487568.841	-0.8
1493487570.908	-0.8
1493487572.9737	-0.7000000000000001
1493487575.0419	-0.8
1493487577.11	-0.9
1493487579.1752	-1.0
1493487581.2398	-1.0
1493487583.3055	-0.9
1493487585.3811	-0.9
1493487587.4525	-1.0
1493487589.5238	-1.1
1493487591.5888	-1.0
1493487593.6506	-1.1
1493487595.7124	-1.2000000000000002
1493487597.7792	-1.2000000000000002
1493487599.8469	-1.1
1493487601.9193	-1.2000000000000002
1493487603.9845	-1.1
1493487606.0467	-1.0
1493487608.1082	-1.1
1493487610.1715	-1.1
1493487612.2413	-1.0
1493487614.3094	-0.9
1493487616.3737	-0.9
1493487618.4428	-1.0
1493487620.5071	-1.1
1493487622.5677	-1.2000000000000002
1493487624.6355	-1.2000000000000002
1493487626.7039	-1.2000000000000002
1493487628.7718	-1.1
1493487630.8425	-1.1
1493487632.9075	-1.0
1493487634.9728	-1.0
1493487637.0397	-0.9
1493487639.1039	-0.8
1493487641.1697	-0.8
1493487643.2376	-0.8
1493487645.2974	-0.8
1493487647.3614	-0.8
1493487649.4246	-0.9
1493487651.4921	-1.0
1493487653.5638	-1.1
1493487655.6369	-1.0
1493487657.7025	-1.1
1493487659.7668	-1.1
1493487661.8327	-1.1
1493487663.9004	-1.1
1493487665.9708	-1.1
1493487668.0406	-1.1
1493487670.1105	-1.1
1493487672.1762	-1.0
1493487674.2409	-1.1
1493487676.3102	-1.2000000000000002
1493487678.3798	-1.1
1493487680.4508	-1.1
1493487682.5214	-1.1
1493487684.5885	-1.1
1493487686.6504	-1.1
1493487688.7147	-1.2000000000000002
1493487690.788	-1.2000000000000002
1493487692.8611	-1.3000000000000003
1493487694.9233	-1.2000000000000002
1493487696.985	-1.3000000000000003
1493487854.9489	-1.3000000000000003
1493487857.0241	-1.4000000000000004
1493487859.0912	-1.4000000000000004
1493487861.1622	-1.4000000000000004
1493487863.2342	-1.3000000000000003
1493487865.3105	-1.3000000000000003
1493487867.4023	-1.3000000000000003
1493487869.473	-1.3000000000000003
1493487871.5443	-1.4000000000000004
1493487873.6234	-1.4000000000000004
1493487875.6975	-1.4000000000000004
1493487877.7758	-1.5000000000000004
1493487879.8502	-1.6000000000000005
1493487881.9269	-1.7000000000000006
1493487884.0243	-1.8000000000000007
1493487886.1165	-1.9000000000000008
1493487888.194	-2.000000000000001
1493487890.2689	-1.9000000000000008
1493487892.3479	-1.9000000000000008
1493487894.4258	-1.9000000000000008
1493487896.5046	-2.000000000000001
1493487898.5773	-1.9000000000000008
1493487900.6527	-1.9000000000000008
1493487902.7268	-2.000000000000001
1493487904.801	-2.000000000000001
1493487906.8683	-1.9000000000000008
1493487908.9347	-1.9000000000000008
1493487911.0009	-1.8000000000000007
1493487913.0688	-1.7000000000000006
1493487915.1429	-1.7000000000000006
1493487917.2234	-1.8000000000000007
1493487919.3014	-1.9000000000000008
1493487921.3779	-1.9000000000000008
1493487923.455	-2.000000000000001
1493487925.5305	-2.000000000000001
1493487927.6103	-2.000000000000001
1493487929.6874	-2.100000000000001
1493487931.7643	-2.000000000000001
1493487933.8401	-1.9000000000000008
1493487935.911	-2.000000000000001
1493487937.9787	-2.100000000000001
1493487940.0511	-2.200000000000001
1493487942.1291	-2.100000000000001
1493487944.2039	-2.200000000000001
1493487946.2827	-2.100000000000001
1493487948.3631	-2.200000000000001
1493487950.437	-2.100000000000001
1493487952.5142	-2.100000000000001
1494623233.8756	-2.100000000000001
1494623235.934	-2.200000000000001
1494623237.9949	-2.300000000000001
1494623240.0507	-2.300000000000001
1494623242.1151	-2.4000000000000012
1504887826.4061	-2.300000000000001
1504887828.4641	-2.4000000000000012
1504887830.525	-2.5000000000000013
1504887832.5968	-2.4000000000000012
1504887834.6676	-2.5000000000000013
1504887836.7245	-2.6000000000000014
1504887838.7847	-2.5000000000000013
1504887840.8426	-2.5000000000000013
1504887842.897	-2.4000000000000012
1504887844.9592	-2.4000000000000012
1504887847.0181	-2.4000000000000012
1504887849.0905	-2.4000000000000012
1504887851.1519	-2.4000000000000012
1504887853.2094	-2.5000000000000013
1504887855.2614	-2.6000000000000014
1504887857.3369	-2.5000000000000013
1504887859.3896	-2.4000000000000012
1504887861.454	-2.5000000000000013
1504887863.5359	-2.4000000000000012
1504887865.59	-2.300000000000001
1504887867.6493	-2.200000000000001
1504887869.7164	-2.100000000000001
1504887871.788	-2.000000000000001
1504887873.8511	-2.000000000000001
1504887875.9263	-2.000000000000001
