1493314731.064	-1
1493314733.1123	-1.1
1493314735.1661	-1.2000000000000002
1493314737.2326	-1.3000000000000003
1493314739.2861	-1.4000000000000004
1493314741.3412	-1.4000000000000004
1493314743.402	-1.5000000000000004
1493314745.4764	-1.5000000000000004
1493314747.527	-1.4000000000000004
1493314749.5809	-1.5000000000000004
1493314751.6309	-1.5000000000000004
1493314753.6828	-1.5000000000000004
1493314755.7328	-1.6000000000000005
1493314757.7893	-1.5000000000000004
1493314759.8442	-1.6000000000000005
1493314761.9045	-1.7000000000000006
1493314769.684	-1.8000000000000007
1493314771.737	-1.9000000000000008
1493314773.7935	-1.9000000000000008
1493314775.8518	-1.8000000000000007
1493314777.9175	-1.9000000000000008
1493315111.5812	-1.9000000000000008
1493315113.6302	-2.000000000000001
1493315115.6852	-2.000000000000001
1493315117.7503	-2.100000000000001
1493315119.8116	-2.100000000000001
1493315121.877	-2.100000000000001
1493315123.9324	-2.000000000000001
1493315125.9824	-2.000000000000001
1493315128.0329	-1.9000000000000008
1493487384.5292	-1.8000000000000007
1493487386.5885	-1.9000000000000008
1493487388.6553	-2.000000000000001
1493487390.7252	-2.100000000000001
1493487392.7897	-2.000000000000001
1493487394.8601	-2.000000000000001
1493487396.9235	-2.100000000000001
1493487398.9928	-2.100000000000001
1493487401.0555	-2.000000000000001
1493487403.1137	-2.100000000000001
1493487405.1816	-2.000000000000001
1493487407.2518	-2.000000000000001
1493487409.3201	-2.000000000000001
1493487411.383	-1.9000000000000008
1493487413.4488	-1.9000000000000008
1493487415.5151	-1.8000000000000007
1493487417.5822	-1.7000000000000006
1493487419.6549	-1.8000000000000007
1493487421.725	-1.9000000000000008
1493487423.7931	-1.8000000000000007
1493487425.8665	-1.8000000000000007
1493487427.9381	-1.8000000000000007
1493487430.0068	-1.8000000000000007
1493487432.0681	-1.7000000000000006
1493487434.1348	-1.6000000000000005
1493487436.1975	-1.5000000000000004
1493487438.2635	-1.5000000000000004
1493487440.3298	-1.6000000000000005
1493487442.3939	-1.6000000000000005
1493487444.4613	-1.6000000000000005
1493487446.5271	-1.5000000000000004
1493487448.5924	-1.5000000000000004
1493487450.6555	-1.6000000000000005
1493487452.7229	-1.7000000000000006
