1493314731.0967	1
1493314733.1491	1.1
1493314735.2083	1.0
1493314737.2714	1.1
1493314739.3255	1.1
1493314741.384	1.2000000000000002
1493314743.4569	1.1
1493314745.5126	1.2000000000000002
1493314747.5627	1.2000000000000002
1493314749.6157	1.3000000000000003
1493314751.6688	1.2000000000000002
1493314753.7167	1.3000000000000003
1493314755.7748	1.4000000000000004
1493314757.8292	1.5000000000000004
1493314759.8861	1.5000000000000004
1493314761.9447	1.4000000000000004
1493314769.7194	1.3000000000000003
1493314771.7764	1.4000000000000004
1493314773.8333	1.3000000000000003
1493314775.8992	1.3000000000000003
1493314777.9601	1.3000000000000003
1493315111.6163	1.4000000000000004
1493315113.67	1.4000000000000004
1493315115.7322	1.4000000000000004
1493315117.7967	1.5000000000000004
1493315119.8584	1.6000000000000005
1493315121.9154	1.7000000000000006
1493315123.9658	1.8000000000000007
1493315126.0166	1.7000000000000006
1493315128.0681	1.8000000000000007
1493487384.5687	1.7000000000000006
1493487386.637	1.6000000000000005
1493487388.7005	1.6000000000000005
1493487390.7701	1.5000000000000004
1493487392.8381	1.6000000000000005
1493487394.9053	1.6000000000000005
1493487396.9712	1.7000000000000006
1493487399.0385	1.8000000000000007
1493487401.0964	1.8000000000000007
1493487403.1619	1.8000000000000007
1493487405.229	1.8000000000000007
1493487407.2983	1.7000000000000006
1493487409.3649	1.8000000000000007
1493487411.4278	1.7000000000000006
1493487413.4933	1.7000000000000006
1493487415.5613	1.7000000000000006
1493487417.633	1.6000000000000005
1493487419.7035	1.6000000000000005
1493487421.7753	1.7000000000000006
1493487423.8452	1.8000000000000007
1493487425.9168	1.7000000000000006
1493487427.9871	1.8000000000000007
1493487430.0523	1.7000000000000006
1493487432.1122	1.7000000000000006
1493487434.1771	1.8000000000000007
1493487436.2406	1.7000000000000006
1493487438.3088	1.6000000000000005
1493487440.3743	1.6000000000000005
1493487442.4407	1.7000000000000006
1493487444.5057	1.6000000000000005
1493487446.5734	1.5000000000000004
1493487448.6365	1.4000000000000004
1493487450.6974	1.4000000000000004
1493487452.7634	1.5000000000000004
1493487454.8219	1.5000000000000004
1493487456.8881	1.5000000000000004
1493487458.9538	1.6000000000000005
1493487461.0279	1.5000000000000004
1493487463.0968	1.4000000000000004
1493487465.162	1.3000000000000003
1493487467.2213	1.4000000000000004
1493487469.2802	1.3000000000000003
1493487471.3436	1.4000000000000004
1493487473.4071	1.4000000000000004
1493487475.4732	1.4000000000000004
1493487477.5423	1.3000000000000003
1493487479.6094	1.4000000000000004
1493487481.6791	1.3000000000000003
1493487483.7383	1.4000000000000004
1493487485.8019	1.3000000000000003
1493487487.8633	1.2000000000000002
1493487489.9317	1.3000000000000003
1493487491.9998	1.3000000000000003
1493487494.0662	1.2000000000000002
1493487496.1333	1.1
1493487498.2024	1.1
1493487500.2643	1.0
1493487502.3263	0.9
1493487504.3902	0.9
1493487506.4567	1.0
1493487508.5302	0.9
1493487510.5953	0.9
1493487512.6636	0.9
1493487514.7325	1.0
1493487516.799	1.0
1493487518.8544	1.0
1493487520.9158	1.0
1493487522.9867	1.1
1493487525.0395	1.0
1493487548.1895	1.0
1493487550.2572	1.1
1493487552.3276	1.2000000000000002
1493487554.3983	1.1
1493487556.4616	1.0
1493487558.5282	0.9
1493487560.5968	0.8
1493487562.6642	0.7000000000000001
1493487564.7303	0.8
1493487566.7947	0.8
1493487568.8608	0.8
1493487570.927	0.9
1493487572.9941	1.0
1493487575.0613	1.1
1493487577.1284	1.0
1493487579.1933	1.1
1493487581.2587	1.0
1493487583.328	0.9
1493487585.4005	0.8
1493487587.4726	0.9
1493487589.5411	1.0
1493487591.6068	0.9
1493487593.6672	0.9
1493487595.7303	0.9
1493487597.797	0.9
1493487599.8651	1.0
1493487601.937	1.1
1493487604.0024	1.2000000000000002
1493487606.0639	1.3000000000000003
1493487608.1262	1.3000000000000003
1493487610.1897	1.3000000000000003
1493487612.2586	1.4000000000000004
1493487614.3276	1.5000000000000004
1493487616.3916	1.5000000000000004
1493487618.4609	1.4000000000000004
1493487620.5232	1.5000000000000004
1493487622.5847	1.4000000000000004
1493487624.6535	1.5000000000000004
1493487626.7225	1.5000000000000004
1493487628.7914	1.6000000000000005
1493487630.8602	1.5000000000000004
1493487632.9254	1.5000000000000004
1493487634.9895	1.4000000000000004
1493487637.057	1.3000000000000003
1493487639.1218	1.4000000000000004
1493487641.1872	1.5000000000000004
1493487643.2558	1.6000000000000005
1493487645.3137	1.5000000000000004
1493487647.377	1.5000000000000004
1493487649.4423	1.6000000000000005
1493487651.5099	1.6000000000000005
1493487653.5821	1.5000000000000004
1493487655.6546	1.5000000000000004
1493487657.7199	1.6000000000000005
1493487659.7835	1.7000000000000006
1493487661.8502	1.8000000000000007
1493487663.9184	1.8000000000000007
1493487665.9887	1.9000000000000008
1493487668.0586	1.8000000000000007
1493487670.1284	1.9000000000000008
1493487672.1919	2.000000000000001
1493487674.2588	2.000000000000001
1493487676.3285	2.100000000000001
1493487678.3976	2.000000000000001
1493487680.4691	2.000000000000001
1493487682.5397	2.100000000000001
1493487684.6062	2.100000000000001
1493487686.6664	2.000000000000001
1493487688.7331	2.000000000000001
1493487690.8057	1.9000000000000008
1493487692.8795	2.000000000000001
1493487694.9405	1.9000000000000008
1493487697.002	1.8000000000000007
1493487854.97	1.8000000000000007
1493487857.0426	1.9000000000000008
1493487859.111	1.9000000000000008
1493487861.1805	1.9000000000000008
1493487863.2543	1.9000000000000008
1493487865.334	1.9000000000000008
1493487867.4248	1.8000000000000007
1493487869.4913	1.8000000000000007
1493487871.5653	1.7000000000000006
1493487873.643	1.8000000000000007
1493487875.718	1.8000000000000007
1493487877.7962	1.9000000000000008
1493487879.8702	2.000000000000001
1493487881.9468	2.000000000000001
1493487884.0557	2.000000000000001
1493487886.1367	2.000000000000001
1493487888.2147	1.9000000000000008
1493487890.2895	2.000000000000001
1493487892.3682	1.9000000000000008
1493487894.446	2.000000000000001
1493487896.5255	1.9000000000000008
1493487898.598	2.000000000000001
1493487900.6733	1.9000000000000008
1493487902.7487	1.9000000000000008
1493487904.8196	1.8000000000000007
1493487906.887	1.9000000000000008
1493487908.9537	1.8000000000000007
1493487911.0206	1.8000000000000007
1493487913.091	1.8000000000000007
1493487915.1633	1.7000000000000006
1493487917.2438	1.6000000000000005
1493487919.3219	1.6000000000000005
1493487921.3981	1.7000000000000006
1493487923.4752	1.7000000000000006
1493487925.5509	1.8000000000000007
1493487927.6302	1.7000000000000006
1493487929.7091	1.7000000000000006
1493487931.786	1.6000000000000005
1493487933.8603	1.7000000000000006
1493487935.9296	1.6000000000000005
