1493314731.0761	0
1493314733.1259	0.1
1493314735.1824	0.1
1493314737.2467	0.2
1493314739.3008	0.2
1493314741.357	0.1
1493314743.4263	0.1
1493314745.4904	0.0
1493314747.5409	-0.1
1493314749.5945	-0.1
1493314751.6461	-0.1
1493314753.6959	-0.2
1493314755.7482	-0.30000000000000004
1493314757.8052	-0.4
1493314759.8603	-0.5
1493314761.9193	-0.6
1493314769.6977	-0.5
1493314771.7525	-0.5
1493314773.8077	-0.6
1493314775.8684	-0.7
1493314777.9333	-0.6
1493315111.5954	-0.5
1493315113.646	-0.4
1493315115.7036	-0.5
1493315117.7721	-0.4
1493315119.8291	-0.30000000000000004
1493315121.8919	-0.4
1493315123.945	-0.5
1493315125.9958	-0.5
1493315128.0474	-0.5
1493487384.5466	-0.4
1493487386.6065	-0.5
1493487388.6731	-0.6
1493487390.7421	-0.7
1493487392.8097	-0.7
1493487394.878	-0.7999999999999999
1493487396.9426	-0.8999999999999999
1493487399.0103	-0.9999999999999999
1493487401.0714	-1.0999999999999999
1493487403.1326	-1.2
1493487405.1995	-1.3
1493487407.2698	-1.3
1493487409.3373	-1.3
1493487411.3998	-1.4000000000000001
1493487413.466	-1.4000000000000001
1493487415.5346	-1.5000000000000002
1493487417.6014	-1.5000000000000002
1493487419.6742	-1.6000000000000003
1493487421.7447	-1.5000000000000002
1493487423.8133	-1.4000000000000001
1493487425.8864	-1.3
1493487427.9562	-1.4000000000000001
1493487430.0242	-1.5000000000000002
1493487432.0854	-1.6000000000000003
1493487434.1512	-1.7000000000000004
1493487436.2132	-1.7000000000000004
1493487438.2801	-1.7000000000000004
1493487440.3483	-1.7000000000000004
1493487442.414	-1.6000000000000003
1493487444.4794	-1.6000000000000003
1493487446.5463	-1.5000000000000002
1493487448.6104	-1.6000000000000003
1493487450.6718	-1.7000000000000004
1493487452.7396	-1.7000000000000004
1493487454.7968	-1.6000000000000003
1493487456.8587	-1.6000000000000003
1493487458.926	-1.6000000000000003
1493487460.9949	-1.7000000000000004
1493487463.0706	-1.6000000000000003
1493487465.1353	-1.7000000000000004
1493487467.1973	-1.6000000000000003
1493487469.253	-1.7000000000000004
1493487471.3152	-1.6000000000000003
1493487473.3801	-1.5000000000000002
1493487475.446	-1.5000000000000002
1493487477.5142	-1.6000000000000003
1493487479.5811	-1.7000000000000004
1493487481.6511	-1.7000000000000004
1493487483.7144	-1.8000000000000005
1493487485.777	-1.7000000000000004
1493487487.8375	-1.8000000000000005
1493487489.9039	-1.8000000000000005
1493487491.9707	-1.7000000000000004
1493487494.0381	-1.8000000000000005
1493487496.1049	-1.9000000000000006
1493487498.1747	-1.8000000000000005
1493487500.2372	-1.7000000000000004
1493487502.3013	-1.7000000000000004
1493487504.3632	-1.8000000000000005
1493487506.4299	-1.9000000000000006
1493487508.5022	-1.8000000000000005
1493487510.5687	-1.9000000000000006
1493487512.6364	-2.0000000000000004
1493487514.7055	-2.0000000000000004
1493487516.7728	-1.9000000000000004
1493487518.8303	-2.0000000000000004
1493487520.8901	-1.9000000000000004
1493487522.9556	-2.0000000000000004
1493487525.0184	-2.0000000000000004
1493487548.1605	-1.9000000000000004
1493487550.2271	-1.8000000000000003
1493487552.2978	-1.7000000000000002
1493487554.3686	-1.8000000000000003
1493487556.4334	-1.7000000000000002
1493487558.4976	-1.8000000000000003
1493487560.5683	-1.7000000000000002
1493487562.6355	-1.8000000000000003
1493487564.7034	-1.7000000000000002
1493487566.7685	-1.7000000000000002
1493487568.8317	-1.6
1493487570.8977	-1.7000000000000002
1493487572.9639	-1.8000000000000003
1493487575.0328	-1.9000000000000004
1493487577.1023	-1.9000000000000004
